Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HPP","HUDSON PACIFIC PROPERTIES REIT","Real Estate","Equity","19,351,193.40","0.02","19,351,193.40","1,396,190.00","13.86","United States","NYSE","USD","1.00","USD","-"
"RUSHB","RUSH ENTERPRISES CLASS B","Industrials","Equity","19,306,103.88","0.02","19,306,103.88","244,412.00","78.99","United States","NASDAQ","USD","1.00","USD","-"
"ACRS","ACLARIS THERAPEUTICS","Health Care","Equity","19,286,919.34","0.02","19,286,919.34","3,058,988.00","6.30","United States","NASDAQ","USD","1.00","USD","-"
"FIZZ","NATIONAL BEVERAGE","Consumer Staples","Equity","19,283,735.08","0.02","19,283,735.08","612,571.00","31.48","United States","NASDAQ","USD","1.00","USD","-"
"CYRX","CRYOPORT","Health Care","Equity","19,249,105.80","0.02","19,249,105.80","1,275,620.00","15.09","United States","NASDAQ","USD","1.00","USD","-"
"IBCP","INDEPENDENT BANK CORP","Financials","Equity","19,236,645.12","0.02","19,236,645.12","505,164.00","38.08","United States","NASDAQ","USD","1.00","USD","-"
"CCBG","CAPITAL CITY BANK INC","Financials","Equity","19,237,423.08","0.02","19,237,423.08","370,164.00","51.97","United States","NASDAQ","USD","1.00","USD","-"
"ABR","ARBOR REALTY TRUST REIT","Financials","Equity","19,243,667.10","0.02","19,243,667.10","3,927,279.00","4.90","United States","NYSE","USD","1.00","USD","-"
"SMBC","SOUTHERN MISSOURI BANCORP INC","Financials","Equity","19,182,355.92","0.02","19,182,355.92","253,032.00","75.81","United States","NASDAQ","USD","1.00","USD","-"
"KMTS","KESTRA MEDICAL TECHNOLOGIES","Health Care","Equity","19,138,948.71","0.02","19,138,948.71","685,247.00","27.93","United States","NASDAQ","USD","1.00","USD","-"
"PAX","PATRIA INVESTMENTS LTD CLASS A","Financials","Equity","19,128,183.98","0.02","19,128,183.98","1,698,773.00","11.26","Brazil","NASDAQ","USD","1.00","USD","-"
"AVO","MISSION PRODUCE INC","Consumer Staples","Equity","19,078,122.16","0.02","19,078,122.16","1,459,688.00","13.07","United States","NASDAQ","USD","1.00","USD","-"
"PFBC","PREFERRED BANK","Financials","Equity","19,058,488.68","0.02","19,058,488.68","178,651.00","106.68","United States","NASDAQ","USD","1.00","USD","-"
"FWRG","FIRST WATCH RESTAURANT GROUP","Consumer Discretionary","Equity","18,984,170.97","0.02","18,984,170.97","1,580,697.00","12.01","United States","NASDAQ","USD","1.00","USD","-"
"CTO","CTO REALTY GROWTH INC","Real Estate","Equity","18,944,203.90","0.02","18,944,203.90","866,615.00","21.86","United States","NYSE","USD","1.00","USD","-"
"JANX","JANUX THERAPEUTICS","Health Care","Equity","18,909,111.04","0.02","18,909,111.04","1,114,924.00","16.96","United States","NASDAQ","USD","1.00","USD","-"
"TK","TEEKAY CORPORATION CORP LTD","Energy","Equity","18,915,292.36","0.02","18,915,292.36","1,458,388.00","12.97","Bermuda","NYSE","USD","1.00","USD","-"
"BHB","BAR HARBOR BANKSHARES","Financials","Equity","18,904,477.06","0.02","18,904,477.06","465,857.00","40.58","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"SABR","SABRE","Consumer Discretionary","Equity","18,845,017.68","0.02","18,845,017.68","8,931,288.00","2.11","United States","NASDAQ","USD","1.00","USD","-"
"CARE","CARTER BANKSHARES INC","Financials","Equity","18,827,571.96","0.02","18,827,571.96","597,132.00","31.53","United States","NASDAQ","USD","1.00","USD","-"
"WVE","WAVE LIFE SCIENCES INC","Health Care","Equity","18,819,640.52","0.02","18,819,640.52","3,557,588.00","5.29","United States","NASDAQ","USD","1.00","USD","-"
"PAHC","PHIBRO ANIMAL HEALTH CORP CLASS A","Health Care","Equity","18,798,560.55","0.02","18,798,560.55","542,527.00","34.65","United States","NASDAQ","USD","1.00","USD","-"
"IRMD","IRADIMED","Health Care","Equity","18,766,780.25","0.02","18,766,780.25","214,355.00","87.55","United States","NASDAQ","USD","1.00","USD","-"
"MLR","MILLER INDUSTRIES INC","Industrials","Equity","18,751,809.96","0.02","18,751,809.96","331,773.00","56.52","United States","NYSE","USD","1.00","USD","-"
"CSIQ","CANADIAN SOLAR","Information Technology","Equity","18,552,633.66","0.02","18,552,633.66","1,258,659.00","14.74","China","NASDAQ","USD","1.00","USD","-"
"TH","TARGET HOSPITALITY","Consumer Discretionary","Equity","18,502,354.71","0.02","18,502,354.71","1,059,093.00","17.47","United States","NASDAQ","USD","1.00","USD","-"
"MMI","MARCUS & MILLICHAP INC","Real Estate","Equity","18,490,184.74","0.02","18,490,184.74","585,503.00","31.58","United States","NYSE","USD","1.00","USD","-"
"SLDB","SOLID BIOSCIENCES INC","Health Care","Equity","18,428,295.84","0.02","18,428,295.84","2,029,548.00","9.08","United States","NASDAQ","USD","1.00","USD","-"
"PFIS","PEOPLES FINANCIAL SERVICES CORP","Financials","Equity","18,393,376.32","0.02","18,393,376.32","258,044.00","71.28","United States","NASDAQ","USD","1.00","USD","-"
"HTB","HOMETRUST BANCSHARES INC","Financials","Equity","18,369,193.92","0.02","18,369,193.92","386,232.00","47.56","United States","NYSE","USD","1.00","USD","-"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Financials","Equity","18,352,385.64","0.02","18,352,385.64","2,456,812.00","7.47","United States","NYSE","USD","1.00","USD","-"
"NHP","NATIONAL HEALTHCARE PROPERTIES CLA","Real Estate","Equity","18,330,367.18","0.02","18,330,367.18","1,105,571.00","16.58","United States","NASDAQ","USD","1.00","USD","-"
"AMBP","ARDAGH METAL PACKAGING SA","Materials","Equity","18,278,469.92","0.02","18,278,469.92","3,598,124.00","5.08","United States","NYSE","USD","1.00","USD","-"
"AOSL","ALPHA AND OMEGA SEMICONDUCTOR","Information Technology","Equity","18,207,756.60","0.02","18,207,756.60","641,570.00","28.38","United States","NASDAQ","USD","1.00","USD","-"
"IRWD","IRONWOOD PHARMA CLASS A","Health Care","Equity","18,161,844.35","0.02","18,161,844.35","4,213,885.00","4.31","United States","NASDAQ","USD","1.00","USD","-"
"SPFI","SOUTH PLAINS FINANCIAL INC","Financials","Equity","17,972,695.20","0.02","17,972,695.20","397,626.00","45.20","United States","NASDAQ","USD","1.00","USD","-"
"AROW","ARROW FINANCIAL CORP","Financials","Equity","17,972,937.38","0.02","17,972,937.38","461,081.00","38.98","United States","NASDAQ","USD","1.00","USD","-"
"UAMY","UNITED STATES ANTIMONY CORP","Materials","Equity","17,950,410.40","0.02","17,950,410.40","3,452,002.00","5.20","United States","NYSE","USD","1.00","USD","-"
"TCBX","THIRD COAST BANCSHARES INC","Financials","Equity","17,956,601.60","0.02","17,956,601.60","393,440.00","45.64","United States","NYSE","USD","1.00","USD","-"
"HSTM","HEALTHSTREAM","Health Care","Equity","17,956,709.89","0.02","17,956,709.89","629,839.00","28.51","United States","NASDAQ","USD","1.00","USD","-"
"AMPH","AMPHASTAR PHARMACEUTICALS","Health Care","Equity","17,884,797.92","0.02","17,884,797.92","838,088.00","21.34","United States","NASDAQ","USD","1.00","USD","-"
"CMRE","COSTAMARE","Industrials","Equity","17,886,826.78","0.02","17,886,826.78","1,198,046.00","14.93","Monaco","NYSE","USD","1.00","USD","Jan 01, 1970"
"GRDN","GUARDIAN PHARMACY SERVICES CLASS A","Health Care","Equity","17,890,885.32","0.02","17,890,885.32","467,369.00","38.28","United States","NYSE","USD","1.00","USD","-"
"CCSI","CONSENSUS CLOUD SOLUTIONS INC","Information Technology","Equity","17,868,437.99","0.02","17,868,437.99","469,111.00","38.09","United States","NASDAQ","USD","1.00","USD","-"
"EVER","EVERQUOTE CLASS A","Communication","Equity","17,833,150.80","0.02","17,833,150.80","727,290.00","24.52","United States","NASDAQ","USD","1.00","USD","-"
"MCS","THE MARCUS CORP","Communication","Equity","17,833,986.43","0.02","17,833,986.43","599,059.00","29.77","United States","NYSE","USD","1.00","USD","-"
"LZ","LEGALZOOM COM","Industrials","Equity","17,792,140.66","0.02","17,792,140.66","3,126,914.00","5.69","United States","NASDAQ","USD","1.00","USD","-"
"PUBM","PUBMATIC CLASS A","Communication","Equity","17,773,011.76","0.02","17,773,011.76","1,023,791.00","17.36","United States","NASDAQ","USD","1.00","USD","-"
"JBGS","JBG SMITH PROPERTIES","Real Estate","Equity","17,762,059.98","0.02","17,762,059.98","1,553,986.00","11.43","United States","NYSE","USD","1.00","USD","-"
"ARRY","ARRAY TECHNOLOGIES INC","Industrials","Equity","17,766,192.00","0.02","17,766,192.00","3,701,290.00","4.80","United States","NASDAQ","USD","1.00","USD","-"
"MTW","MANITOWOC INC","Industrials","Equity","17,735,677.10","0.02","17,735,677.10","918,947.00","19.30","United States","NYSE","USD","1.00","USD","-"
"BVS","BIOVENTUS CLASS A","Health Care","Equity","17,714,496.80","0.02","17,714,496.80","1,238,776.00","14.30","United States","NASDAQ","USD","1.00","USD","-"
"ROOT","ROOT INC CLASS A","Financials","Equity","17,655,457.05","0.02","17,655,457.05","337,645.00","52.29","United States","NASDAQ","USD","1.00","USD","-"
"JBI","JANUS INTERNATIONAL GROUP","Industrials","Equity","17,648,359.38","0.02","17,648,359.38","3,440,226.00","5.13","United States","NYSE","USD","1.00","USD","-"
"TBPH","THERAVANCE BIOPHARMA","Health Care","Equity","17,607,914.25","0.02","17,607,914.25","1,038,815.00","16.95","United States","NASDAQ","USD","1.00","USD","-"
"ACNB","ACNB CORP","Financials","Equity","17,583,245.75","0.02","17,583,245.75","273,925.00","64.19","United States","NASDAQ","USD","1.00","USD","-"
"ESRT","EMPIRE STATE REALTY REIT CLASS A","Real Estate","Equity","17,543,567.80","0.02","17,543,567.80","3,732,674.00","4.70","United States","NYSE","USD","1.00","USD","-"
"PTRN","PATTERN GROUP SERIES A","Consumer Discretionary","Equity","17,469,858.70","0.02","17,469,858.70","845,998.00","20.65","United States","NASDAQ","USD","1.00","USD","-"
"MATW","MATTHEWS INTERNATIONAL CORP CLASS","Consumer Discretionary","Equity","17,464,261.68","0.02","17,464,261.68","782,449.00","22.32","United States","NASDAQ","USD","1.00","USD","-"
"FDMT","4D MOLECULAR THERAPEUTICS INC","Health Care","Equity","17,449,809.28","0.02","17,449,809.28","1,185,449.00","14.72","United States","NASDAQ","USD","1.00","USD","-"
"VRRM","VERRA MOBILITY CLASS A","Industrials","Equity","17,457,305.50","0.02","17,457,305.50","3,922,990.00","4.45","United States","NASDAQ","USD","1.00","USD","-"
"ZVRA","ZEVRA THERAPEUTICS INC","Health Care","Equity","17,437,852.77","0.02","17,437,852.77","1,507,161.00","11.57","United States","NASDAQ","USD","1.00","USD","-"
"PKE","PARK AEROSPACE CORP","Industrials","Equity","17,410,379.40","0.02","17,410,379.40","471,826.00","36.90","United States","NYSE","USD","1.00","USD","-"
"SANA","SANA BIOTECHNOLOGY","Health Care","Equity","17,253,930.87","0.02","17,253,930.87","4,753,149.00","3.63","United States","NASDAQ","USD","1.00","USD","-"
"JBSS","JOHN B SANFILIPPO AND SON","Consumer Staples","Equity","17,257,505.97","0.02","17,257,505.97","206,751.00","83.47","United States","NASDAQ","USD","1.00","USD","-"
"DC","DAKOTA GOLD CORP","Materials","Equity","17,184,018.96","0.02","17,184,018.96","2,942,469.00","5.84","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"HELE","HELEN OF TROY LTD","Consumer Discretionary","Equity","17,186,663.70","0.02","17,186,663.70","598,005.00","28.74","United States","NASDAQ","USD","1.00","USD","-"
"HIPO","HIPPO HOLDINGS","Financials","Equity","17,149,552.40","0.02","17,149,552.40","520,472.00","32.95","United States","NYSE","USD","1.00","USD","-"
"MATV","MATIV HOLDINGS","Materials","Equity","17,120,619.08","0.02","17,120,619.08","1,418,444.00","12.07","United States","NYSE","USD","1.00","USD","-"
"MCHB","MECHANICS BANCORP CLASS A","Financials","Equity","17,107,881.96","0.02","17,107,881.96","1,020,148.00","16.77","United States","NASDAQ","USD","1.00","USD","-"
"CBLL","CERIBELL","Health Care","Equity","17,105,212.35","0.02","17,105,212.35","706,535.00","24.21","United States","NASDAQ","USD","1.00","USD","-"
"ELE","ELEMENTAL ROYALTY CORP","Materials","Equity","17,081,784.90","0.02","17,081,784.90","825,207.00","20.70","Canada","NASDAQ","USD","1.00","USD","-"
"TROX","TRONOX HOLDINGS PLC","Materials","Equity","17,040,552.48","0.02","17,040,552.48","3,075,912.00","5.54","United States","NYSE","USD","1.00","USD","-"
"CCB","COASTAL FINANCIAL CORP","Financials","Equity","16,922,517.22","0.02","16,922,517.22","341,593.00","49.54","United States","NASDAQ","USD","1.00","USD","-"
"KODK","EASTMAN KODAK","Information Technology","Equity","16,889,830.44","0.02","16,889,830.44","1,719,942.00","9.82","United States","NYSE","USD","1.00","USD","-"
"WLFC","WILLIS LEASE FINANCE","Industrials","Equity","16,880,828.64","0.02","16,880,828.64","293,784.00","57.46","United States","NASDAQ","USD","1.00","USD","-"
"MRVI","MARAVAI LIFESCIENCES HOLDINGS INC","Health Care","Equity","16,852,691.66","0.02","16,852,691.66","2,936,009.00","5.74","United States","NASDAQ","USD","1.00","USD","-"
"CWBC","COMMUNITY WEST BANCSHARES","Financials","Equity","16,823,393.30","0.02","16,823,393.30","643,342.00","26.15","United States","NASDAQ","USD","1.00","USD","-"
"SCHL","SCHOLASTIC","Communication","Equity","16,825,165.70","0.02","16,825,165.70","407,389.00","41.30","United States","NASDAQ","USD","1.00","USD","-"
"CLVT","CLARIVATE PLC","Industrials","Equity","16,810,971.66","0.02","16,810,971.66","8,894,694.00","1.89","United States","NYSE","USD","1.00","USD","-"
"AVLN","AVALYN PHARMA INC","Health Care","Equity","16,729,502.02","0.02","16,729,502.02","430,507.00","38.86","United States","NASDAQ","USD","1.00","USD","-"
"MSBI","MIDLAND STATES BANCORP INC","Financials","Equity","16,718,732.32","0.02","16,718,732.32","504,488.00","33.14","United States","NASDAQ","USD","1.00","USD","-"
"RES","RPC INC","Energy","Equity","16,709,966.24","0.02","16,709,966.24","2,643,982.00","6.32","United States","NYSE","USD","1.00","USD","-"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Real Estate","Equity","16,701,598.53","0.02","16,701,598.53","2,769,751.00","6.03","United States","NYSE","USD","1.00","USD","-"
"GSBC","GREAT SOUTHERN BANCORP INC","Financials","Equity","16,664,838.48","0.02","16,664,838.48","208,519.00","79.92","United States","NASDAQ","USD","1.00","USD","-"
"NB","NIOCORP DEVELOPMENTS","Materials","Equity","16,665,761.28","0.02","16,665,761.28","3,678,976.00","4.53","United States","NASDAQ","USD","1.00","USD","-"
"ASC","ARDMORE SHIPPING CORP","Energy","Equity","16,452,477.19","0.02","16,452,477.19","913,519.00","18.01","Bermuda","NYSE","USD","1.00","USD","-"
"BXC","BLUELINX HOLDINGS","Industrials","Equity","16,433,989.67","0.02","16,433,989.67","199,031.00","82.57","United States","NYSE","USD","1.00","USD","-"
"SWBI","SMITH WESSON BRANDS INC","Consumer Discretionary","Equity","16,420,649.44","0.02","16,420,649.44","1,158,832.00","14.17","United States","NASDAQ","USD","1.00","USD","-"
"GOOD","GLADSTONE COMMERCIAL REIT CORP","Real Estate","Equity","16,283,174.40","0.02","16,283,174.40","1,268,160.00","12.84","United States","NASDAQ","USD","1.00","USD","-"
"ZGN","ERMENEGILDO ZEGNA NV","Consumer Discretionary","Equity","16,213,017.33","0.02","16,213,017.33","1,203,639.00","13.47","Italy","NYSE","USD","1.00","USD","-"
"DRUG","BRIGHT MINDS BIOSCIENCES","Health Care","Equity","16,153,496.48","0.02","16,153,496.48","192,212.00","84.04","United States","NASDAQ","USD","1.00","USD","-"
"ADTN","ADTRAN HOLDINGS INC","Information Technology","Equity","16,084,202.40","0.02","16,084,202.40","1,985,704.00","8.10","United States","NASDAQ","USD","1.00","USD","-"
"CIVB","CIVISTA BANCSHARES INC","Financials","Equity","16,074,258.50","0.02","16,074,258.50","567,995.00","28.30","United States","NASDAQ","USD","1.00","USD","-"
"SBGI","SINCLAIR CLASS A","Communication","Equity","16,035,266.32","0.02","16,035,266.32","1,116,662.00","14.36","United States","NASDAQ","USD","1.00","USD","-"
"FBRT","FRANKLIN BSP REALTY TRUST INC","Financials","Equity","16,031,124.12","0.02","16,031,124.12","1,996,404.00","8.03","United States","NYSE","USD","1.00","USD","-"
"PAYS","PAYSIGN INC","Financials","Equity","15,984,263.36","0.02","15,984,263.36","1,182,268.00","13.52","United States","NASDAQ","USD","1.00","USD","-"
"ENVX","ENOVIX","Industrials","Equity","15,961,899.52","0.02","15,961,899.52","5,091,515.00","3.13","United States","NASDAQ","USD","1.00","USD","-"
"NRIM","NORTHRIM BANCORP INC","Financials","Equity","15,965,306.76","0.02","15,965,306.76","596,388.00","26.77","United States","NASDAQ","USD","1.00","USD","-"
"BOW","BOWHEAD SPECIALTY HOLDINGS","Financials","Equity","15,910,767.36","0.02","15,910,767.36","475,232.00","33.48","United States","NYSE","USD","1.00","USD","-"
"SG","SWEETGREEN INC CLASS A","Consumer Discretionary","Equity","15,906,671.10","0.02","15,906,671.10","2,733,105.00","5.82","United States","NYSE","USD","1.00","USD","-"
"PSTL","POSTAL REALTY TRUST CLASS A","Real Estate","Equity","15,850,144.88","0.02","15,850,144.88","698,552.00","22.69","United States","NYSE","USD","1.00","USD","-"
"KRNY","KEARNY FINANCIAL CORP","Financials","Equity","15,808,002.93","0.02","15,808,002.93","1,617,187.00","9.78","United States","NASDAQ","USD","1.00","USD","-"
"LXU","LSB INDUSTRIES","Materials","Equity","15,762,220.32","0.02","15,762,220.32","1,540,784.00","10.23","United States","NYSE","USD","1.00","USD","-"
"CTOS","CUSTOM TRUCK ONE SOURCE INC","Industrials","Equity","15,763,197.95","0.02","15,763,197.95","1,584,241.00","9.95","United States","NYSE","USD","1.00","USD","-"
"ACEL","ACCEL ENTERTAINMENT INC CLASS A","Consumer Discretionary","Equity","15,738,746.82","0.02","15,738,746.82","1,318,153.00","11.94","United States","NYSE","USD","1.00","USD","-"
"CLYM","CLIMB BIO INC","Health Care","Equity","15,722,855.48","0.02","15,722,855.48","904,132.00","17.39","United States","NASDAQ","USD","1.00","USD","-"
"ALX","ALEXANDERS REIT INC","Real Estate","Equity","15,703,054.08","0.02","15,703,054.08","58,576.00","268.08","United States","NYSE","USD","1.00","USD","-"
"SFST","SOUTHERN FIRST BANCSHARES INC","Financials","Equity","15,680,083.64","0.02","15,680,083.64","244,162.00","64.22","United States","NASDAQ","USD","1.00","USD","-"
"CRMD","CORMEDIX","Health Care","Equity","15,662,273.99","0.02","15,662,273.99","1,917,047.00","8.17","United States","NASDAQ","USD","1.00","USD","-"
